application_id,seat_allotted,paper,quota,choice_no,auto_upgrade,is_provisional,acceptance_doc_path,declaration_form_path,undertaking_form_path,bank_challan_path,status_id
M110P72,1401,CY,ST,1,f,t,/mnt/nas/nas3/set60/bucket71/M110P72/M110P72-ch-20150617120239768,,/mnt/nas/nas3/set60/bucket71/M110P72/M110P72-ch-20150617120418661,/mnt/nas/nas3/set60/bucket71/M110P72/M110P72-ch-20150617144922697,3
M106D55,1206,MA,GEN,2,t,t,/mnt/nas/nas3/set10/bucket51/M106D55/M106D55-ch-20150617122714013,/mnt/nas/nas3/set10/bucket51/M106D55/M106D55-ch-20150617122720429,/mnt/nas/nas3/set10/bucket51/M106D55/M106D55-ch-20150617122725506,/mnt/nas/nas3/set10/bucket51/M106D55/M106D55-ch-20150619111446538,3
M119V63,1203,MS,OBC,1,f,f,/mnt/nas/nas3/set3/bucket36/M119V63/M119V63-ch-20150617122639496,/mnt/nas/nas3/set3/bucket36/M119V63/M119V63-ch-20150617122705663,,/mnt/nas/nas3/set3/bucket36/M119V63/M119V63-ch-20150617133756126,3
M101V79,1603,MA,OBC,5,t,t,/mnt/nas/nas2/set91/bucket5/M101V79/M101V79-ch-20150616124842202,/mnt/nas/nas2/set91/bucket5/M101V79/M101V79-ch-20150616124915499,/mnt/nas/nas2/set91/bucket5/M101V79/M101V79-ch-20150616124926426,/mnt/nas/nas2/set91/bucket5/M101V79/M101V79-ch-20150616144001519,3
M105B45,1801,GG,GEN,2,t,t,/mnt/nas/nas3/set76/bucket19/M105B45/M105B45-ch-2015061623322672,/mnt/nas/nas3/set76/bucket19/M105B45/M105B45-ch-20150616233301507,/mnt/nas/nas3/set76/bucket19/M105B45/M105B45-ch-20150616233350447,/mnt/nas/nas3/set76/bucket19/M105B45/M105B45-ch-20150618123943918,3
M103X26,1901,CY,GEN,4,t,t,/mnt/nas/nas1/set66/bucket90/M103X26/M103X26-ch-20150616123933949,/mnt/nas/nas1/set66/bucket90/M103X26/M103X26-ch-20150616123940485,/mnt/nas/nas1/set66/bucket90/M103X26/M103X26-ch-20150616123946126,/mnt/nas/nas1/set66/bucket90/M103X26/M103X26-ch-20150617113358902,3
M103A86,1501,CY,GEN,1,f,t,/mnt/nas/nas2/set63/bucket66/M103A86/M103A86-ch-20150616231501257,,/mnt/nas/nas2/set63/bucket66/M103A86/M103A86-ch-20150616231602507,/mnt/nas/nas2/set63/bucket66/M103A86/M103A86-ch-20150617205017568,3
M102J72,1604,PH,GEN,1,f,t,/mnt/nas/nas3/set68/bucket53/M102J72/M102J72-ch-20150617122114738,,/mnt/nas/nas3/set68/bucket53/M102J72/M102J72-ch-20150617122132377,/mnt/nas/nas3/set68/bucket53/M102J72/M102J72-ch-20150618130059632,3
M102T59,1216,PH,GEN,5,t,t,/mnt/nas/nas2/set61/bucket94/M102T59/M102T59-ch-20150616235937505,/mnt/nas/nas2/set61/bucket94/M102T59/M102T59-ch-2015061700001562,/mnt/nas/nas2/set61/bucket94/M102T59/M102T59-ch-2015061700005937,/mnt/nas/nas2/set61/bucket94/M102T59/M102T59-ch-20150617220449882,3
M108J10,1602,GG,OBC,2,t,t,/mnt/nas/nas1/set76/bucket41/M108J10/M108J10-ch-20150617103124499,/mnt/nas/nas1/set76/bucket41/M108J10/M108J10-ch-20150617103155791,/mnt/nas/nas1/set76/bucket41/M108J10/M108J10-ch-20150617103205733,/mnt/nas/nas1/set76/bucket41/M108J10/M108J10-ch-20150617123104877,3
M106T95,1803,CY,GEN,1,f,t,/mnt/nas/nas2/set22/bucket58/M106T95/M106T95-ch-20150617120848578,,/mnt/nas/nas2/set22/bucket58/M106T95/M106T95-ch-2015061712105863,/mnt/nas/nas2/set22/bucket58/M106T95/M106T95-ch-20150617131005701,3
M113E87,1903,PH,GEN,6,t,t,/mnt/nas/nas3/set43/bucket25/M113E87/M113E87-ch-20150617122805651,/mnt/nas/nas3/set43/bucket25/M113E87/M113E87-ch-20150617122820837,/mnt/nas/nas3/set43/bucket25/M113E87/M113E87-ch-20150617122831097,/mnt/nas/nas3/set43/bucket25/M113E87/M113E87-ch-20150617132912273,3
M116T43,1802,BT,SC,1,f,t,/mnt/nas/nas1/set35/bucket24/M116T43/M116T43-ch-20150616231554759,/mnt/nas/nas1/set35/bucket24/M116T43/M116T43-ch-20150616231615879,/mnt/nas/nas1/set35/bucket24/M116T43/M116T43-ch-20150616231628721,/mnt/nas/nas1/set35/bucket24/M116T43/M116T43-ch-20150617123020639,3
M106M67,1602,GG,OBC,1,f,t,/mnt/nas/nas2/set34/bucket31/M106M67/M106M67-ch-20150617122049645,/mnt/nas/nas2/set34/bucket31/M106M67/M106M67-ch-20150617122123794,/mnt/nas/nas2/set34/bucket31/M106M67/M106M67-ch-20150617122157783,/mnt/nas/nas2/set34/bucket31/M106M67/M106M67-ch-20150617153403734,3
M101Y55,1604,PH,OBC,1,f,t,/mnt/nas/nas2/set44/bucket94/M101Y55/M101Y55-ch-20150617121324697,,/mnt/nas/nas2/set44/bucket94/M101Y55/M101Y55-ch-20150617121501946,/mnt/nas/nas2/set44/bucket94/M101Y55/M101Y55-ch-20150618130208431,3
M101W83,1207,PH,OBC,4,f,t,/mnt/nas/nas3/set27/bucket72/M101W83/M101W83-ch-201506171051203,,/mnt/nas/nas3/set27/bucket72/M101W83/M101W83-ch-20150617104647441,/mnt/nas/nas3/set27/bucket72/M101W83/M101W83-ch-20150617125255257,3
M106J75,1802,BT,OBC,1,f,t,/mnt/nas/nas3/set43/bucket2/M106J75/M106J75-ch-2015061613194028,,/mnt/nas/nas3/set43/bucket2/M106J75/M106J75-ch-2015061613214871,/mnt/nas/nas3/set43/bucket2/M106J75/M106J75-ch-2015061912104533,3
M118U85,1502,MA,GEN,2,t,t,/mnt/nas/nas2/set96/bucket30/M118U85/M118U85-ch-20150616132702746,/mnt/nas/nas2/set96/bucket30/M118U85/M118U85-ch-20150616132744932,/mnt/nas/nas2/set96/bucket30/M118U85/M118U85-ch-20150616132821947,/mnt/nas/nas2/set96/bucket30/M118U85/M118U85-ch-20150616140513707,3
M108K13,1902,MA,GEN,4,t,t,/mnt/nas/nas3/set61/bucket16/M108K13/M108K13-ch-20150616115619707,/mnt/nas/nas3/set61/bucket16/M108K13/M108K13-ch-2015061611562771,/mnt/nas/nas3/set61/bucket16/M108K13/M108K13-ch-20150616115942677,/mnt/nas/nas3/set61/bucket16/M108K13/M108K13-ch-20150616140558288,3
M103Z40,1603,MA,GEN,5,t,t,/mnt/nas/nas2/set51/bucket79/M103Z40/M103Z40-ch-20150616131559722,/mnt/nas/nas2/set51/bucket79/M103Z40/M103Z40-ch-20150616131654731,/mnt/nas/nas2/set51/bucket79/M103Z40/M103Z40-ch-20150616131703534,/mnt/nas/nas2/set51/bucket79/M103Z40/M103Z40-ch-201506171252219,3
M102E95,1401,CY,GEN,6,t,t,/mnt/nas/nas3/set80/bucket20/M102E95/M102E95-ch-20150616125947104,/mnt/nas/nas3/set80/bucket20/M102E95/M102E95-ch-2015061613012701,/mnt/nas/nas3/set80/bucket20/M102E95/M102E95-ch-20150616130300219,/mnt/nas/nas3/set80/bucket20/M102E95/M102E95-ch-20150616161841923,3
M112M33,1803,CY,GEN,4,t,t,/mnt/nas/nas3/set21/bucket89/M112M33/M112M33-ch-20150616141418598,/mnt/nas/nas3/set21/bucket89/M112M33/M112M33-ch-20150616141358757,/mnt/nas/nas3/set21/bucket89/M112M33/M112M33-ch-20150616141431972,/mnt/nas/nas3/set21/bucket89/M112M33/M112M33-ch-20150616145309927,3
M113C19,1701,CY,GEN,3,t,t,/mnt/nas/nas1/set42/bucket3/M113C19/M113C19-ch-20150616133638877,/mnt/nas/nas1/set42/bucket3/M113C19/M113C19-ch-20150616140638591,/mnt/nas/nas1/set42/bucket3/M113C19/M113C19-ch-2015061614111839,/mnt/nas/nas1/set42/bucket3/M113C19/M113C19-ch-20150617111236371,3
M113N12,1402,MA,GEN,3,t,t,/mnt/nas/nas3/set60/bucket32/M113N12/M113N12-ch-20150616133206643,/mnt/nas/nas3/set60/bucket32/M113N12/M113N12-ch-20150616133214434,/mnt/nas/nas3/set60/bucket32/M113N12/M113N12-ch-20150616133242046,/mnt/nas/nas3/set60/bucket32/M113N12/M113N12-ch-20150616151422041,3
M108Z44,1701,CY,OBC,4,t,t,/mnt/nas/nas1/set27/bucket72/M108Z44/M108Z44-ch-20150616131641169,/mnt/nas/nas1/set27/bucket72/M108Z44/M108Z44-ch-20150616131655342,/mnt/nas/nas1/set27/bucket72/M108Z44/M108Z44-ch-20150616131706856,/mnt/nas/nas1/set27/bucket72/M108Z44/M108Z44-ch-20150617180329781,3
M102R63,1502,MA,GEN,4,t,f,/mnt/nas/nas1/set23/bucket6/M102R63/M102R63-ch-20150616141726315,/mnt/nas/nas1/set23/bucket6/M102R63/M102R63-ch-20150616141729574,,/mnt/nas/nas1/set23/bucket6/M102R63/M102R63-ch-20150619170939386,3
M111Q29,1503,PH,GEN,1,f,t,/mnt/nas/nas3/set87/bucket2/M111Q29/M111Q29-ch-20150616133907575,,/mnt/nas/nas3/set87/bucket2/M111Q29/M111Q29-ch-20150616141824457,/mnt/nas/nas3/set87/bucket2/M111Q29/M111Q29-ch-2015062205433293,3
M104K40,1502,MA,GEN,1,f,t,/mnt/nas/nas3/set88/bucket10/M104K40/M104K40-ch-20150616125825204,,/mnt/nas/nas3/set88/bucket10/M104K40/M104K40-ch-20150616125850777,/mnt/nas/nas3/set88/bucket10/M104K40/M104K40-ch-20150616154956215,3
M105T47,1803,CY,GEN,2,t,t,/mnt/nas/nas2/set65/bucket31/M105T47/M105T47-ch-2015061613243519,/mnt/nas/nas2/set65/bucket31/M105T47/M105T47-ch-20150616132806719,/mnt/nas/nas2/set65/bucket31/M105T47/M105T47-ch-20150616132917267,/mnt/nas/nas2/set65/bucket31/M105T47/M105T47-ch-20150618135125134,3
M104N60,1904,GG,ST,3,t,t,/mnt/nas/nas2/set13/bucket63/M104N60/M104N60-ch-20150616125128739,/mnt/nas/nas2/set13/bucket63/M104N60/M104N60-ch-20150616125334116,/mnt/nas/nas2/set13/bucket63/M104N60/M104N60-ch-20150616125734711,/mnt/nas/nas2/set13/bucket63/M104N60/M104N60-ch-20150616134802378,3
M104G26,1804,MA,SC,5,t,t,/mnt/nas/nas3/set15/bucket10/M104G26/M104G26-ch-20150616131111363,/mnt/nas/nas3/set15/bucket10/M104G26/M104G26-ch-2015061613113207,/mnt/nas/nas3/set15/bucket10/M104G26/M104G26-ch-20150616131147053,/mnt/nas/nas3/set15/bucket10/M104G26/M104G26-ch-2015061616171823,3
M104C67,1901,CY,GEN,1,f,t,/mnt/nas/nas2/set98/bucket25/M104C67/M104C67-ch-20150616140133494,/mnt/nas/nas2/set98/bucket25/M104C67/M104C67-ch-20150616140152533,/mnt/nas/nas2/set98/bucket25/M104C67/M104C67-ch-20150616140225954,/mnt/nas/nas2/set98/bucket25/M104C67/M104C67-ch-20150616160807816,3
M101D18,1212,CY,OBC,17,f,t,/mnt/nas/nas2/set85/bucket31/M101D18/M101D18-ch-20150616130354511,,/mnt/nas/nas2/set85/bucket31/M101D18/M101D18-ch-20150616130505465,/mnt/nas/nas2/set85/bucket31/M101D18/M101D18-ch-20150616134940759,3
M103B82,1502,MA,GEN,3,t,f,/mnt/nas/nas1/set90/bucket57/M103B82/M103B82-ch-2015061613204805,/mnt/nas/nas1/set90/bucket57/M103B82/M103B82-ch-20150616132106224,,/mnt/nas/nas1/set90/bucket57/M103B82/M103B82-ch-2015061713254838,3
M104A48,1505,PH,GEN,1,f,t,/mnt/nas/nas3/set61/bucket57/M104A48/M104A48-ch-20150616142053402,,/mnt/nas/nas3/set61/bucket57/M104A48/M104A48-ch-20150616142120415,/mnt/nas/nas3/set61/bucket57/M104A48/M104A48-ch-20150617123224608,3
M101K25,1803,CY,GEN,4,t,t,/mnt/nas/nas1/set45/bucket51/M101K25/M101K25-ch-20150616141359739,/mnt/nas/nas1/set45/bucket51/M101K25/M101K25-ch-20150616141343783,/mnt/nas/nas1/set45/bucket51/M101K25/M101K25-ch-20150616141350838,/mnt/nas/nas1/set45/bucket51/M101K25/M101K25-ch-20150617160732786,3
M119J81,1302,MA,GEN,3,t,t,/mnt/nas/nas1/set98/bucket9/M119J81/M119J81-ch-20150617222954645,/mnt/nas/nas1/set98/bucket9/M119J81/M119J81-ch-20150617223015355,/mnt/nas/nas1/set98/bucket9/M119J81/M119J81-ch-20150617223023628,/mnt/nas/nas1/set98/bucket9/M119J81/M119J81-ch-20150619112304488,3
M102H87,1903,PH,GEN,8,t,t,/mnt/nas/nas1/set53/bucket71/M102H87/M102H87-ch-20150616141944185,/mnt/nas/nas1/set53/bucket71/M102H87/M102H87-ch-20150616143157357,/mnt/nas/nas1/set53/bucket71/M102H87/M102H87-ch-2015061614253656,/mnt/nas/nas1/set53/bucket71/M102H87/M102H87-ch-20150616223837986,3
M107Z95,1303,PH,GEN,1,f,t,/mnt/nas/nas2/set4/bucket4/M107Z95/M107Z95-ch-20150616173544402,,/mnt/nas/nas2/set4/bucket4/M107Z95/M107Z95-ch-20150616173603996,/mnt/nas/nas2/set4/bucket4/M107Z95/M107Z95-ch-20150617132301641,3
M102C84,1206,MA,GEN,2,t,t,/mnt/nas/nas1/set31/bucket39/M102C84/M102C84-ch-20150617002337531,/mnt/nas/nas1/set31/bucket39/M102C84/M102C84-ch-20150617002205143,/mnt/nas/nas1/set31/bucket39/M102C84/M102C84-ch-20150617002025147,/mnt/nas/nas1/set31/bucket39/M102C84/M102C84-ch-20150617141650705,3
M101P47,1801,GG,GEN,4,t,t,/mnt/nas/nas2/set77/bucket51/M101P47/M101P47-ch-20150616135537354,/mnt/nas/nas2/set77/bucket51/M101P47/M101P47-ch-20150616135605283,/mnt/nas/nas2/set77/bucket51/M101P47/M101P47-ch-20150616135627959,/mnt/nas/nas2/set77/bucket51/M101P47/M101P47-ch-20150617005019225,3
M109C82,1601,CY,GEN,1,f,t,/mnt/nas/nas1/set43/bucket84/M109C82/M109C82-ch-20150616143338488,,/mnt/nas/nas1/set43/bucket84/M109C82/M109C82-ch-20150616143404381,/mnt/nas/nas1/set43/bucket84/M109C82/M109C82-ch-20150616151754103,3
M105D71,1604,PH,OBC,3,t,t,/mnt/nas/nas3/set29/bucket56/M105D71/M105D71-ch-2015061614360922,/mnt/nas/nas3/set29/bucket56/M105D71/M105D71-ch-20150616143724609,/mnt/nas/nas3/set29/bucket56/M105D71/M105D71-ch-20150616143748304,/mnt/nas/nas3/set29/bucket56/M105D71/M105D71-ch-20150617114648393,3
M105R25,2101,CY,GEN,10,t,t,/mnt/nas/nas2/set17/bucket76/M105R25/M105R25-ch-20150617092649497,/mnt/nas/nas2/set17/bucket76/M105R25/M105R25-ch-20150617092739071,/mnt/nas/nas2/set17/bucket76/M105R25/M105R25-ch-20150617092837503,/mnt/nas/nas2/set17/bucket76/M105R25/M105R25-ch-20150617113230531,3
M110X92,1212,PH,GEN,2,f,t,/mnt/nas/nas3/set6/bucket83/M110X92/M110X92-ch-20150617001852067,,/mnt/nas/nas3/set6/bucket83/M110X92/M110X92-ch-20150617002010233,/mnt/nas/nas3/set6/bucket83/M110X92/M110X92-ch-20150618150544824,3
M112Y27,2101,CY,SC,7,t,t,/mnt/nas/nas2/set47/bucket86/M112Y27/M112Y27-ch-20150617092404406,/mnt/nas/nas2/set47/bucket86/M112Y27/M112Y27-ch-20150617092451305,/mnt/nas/nas2/set47/bucket86/M112Y27/M112Y27-ch-20150617092540606,/mnt/nas/nas2/set47/bucket86/M112Y27/M112Y27-ch-20150617160117212,3
M105P40,1603,MA,OBC,5,f,t,/mnt/nas/nas2/set36/bucket84/M105P40/M105P40-ch-20150617082639322,/mnt/nas/nas2/set36/bucket84/M105P40/M105P40-ch-20150617091251388,/mnt/nas/nas2/set36/bucket84/M105P40/M105P40-ch-2015061810503262,/mnt/nas/nas2/set36/bucket84/M105P40/M105P40-ch-2015061907330377,3
M106Q70,1703,PH,GEN,4,t,f,/mnt/nas/nas2/set76/bucket64/M106Q70/M106Q70-ch-20150617010454691,/mnt/nas/nas2/set76/bucket64/M106Q70/M106Q70-ch-20150617010530137,,/mnt/nas/nas2/set76/bucket64/M106Q70/M106Q70-ch-20150618230601723,3
M115U20,1402,MA,GEN,4,f,f,/mnt/nas/nas2/set20/bucket4/M115U20/M115U20-ch-20150617225432474,,,/mnt/nas/nas2/set20/bucket4/M115U20/M115U20-ch-20150618205430578,3
M111Q86,1501,CY,GEN,1,f,t,/mnt/nas/nas2/set72/bucket11/M111Q86/M111Q86-ch-2015061712145598,,/mnt/nas/nas2/set72/bucket11/M111Q86/M111Q86-ch-20150617122514434,/mnt/nas/nas2/set72/bucket11/M111Q86/M111Q86-ch-20150619134308115,3
M101D85,1703,PH,OBC,3,t,t,/mnt/nas/nas1/set14/bucket34/M101D85/M101D85-ch-20150617083059513,/mnt/nas/nas1/set14/bucket34/M101D85/M101D85-ch-20150617083139135,/mnt/nas/nas1/set14/bucket34/M101D85/M101D85-ch-20150617083211491,/mnt/nas/nas1/set14/bucket34/M101D85/M101D85-ch-20150618131618486,3
M105K13,1205,CY,GEN,1,f,t,/mnt/nas/nas3/set51/bucket73/M105K13/M105K13-ch-20150617104620108,,/mnt/nas/nas3/set51/bucket73/M105K13/M105K13-ch-20150617103721932,/mnt/nas/nas3/set51/bucket73/M105K13/M105K13-ch-20150617121326865,3
M108E89,1601,CY,SC,1,f,t,/mnt/nas/nas1/set57/bucket87/M108E89/M108E89-ch-20150617111511612,/mnt/nas/nas1/set57/bucket87/M108E89/M108E89-ch-20150617111702705,/mnt/nas/nas1/set57/bucket87/M108E89/M108E89-ch-2015061711153125,/mnt/nas/nas1/set57/bucket87/M108E89/M108E89-ch-20150617121123399,3
M101E31,1504,MS,ST,1,t,t,/mnt/nas/nas3/set98/bucket29/M101E31/M101E31-ch-20150617103022064,/mnt/nas/nas3/set98/bucket29/M101E31/M101E31-ch-20150617103131682,/mnt/nas/nas3/set98/bucket29/M101E31/M101E31-ch-20150617103217012,/mnt/nas/nas3/set98/bucket29/M101E31/M101E31-ch-20150617112100032,3
M105P12,1101,BL,GEN,1,f,t,/mnt/nas/nas1/set31/bucket28/M105P12/M105P12-ch-20150616203145608,,/mnt/nas/nas1/set31/bucket28/M105P12/M105P12-ch-20150617060132202,/mnt/nas/nas1/set31/bucket28/M105P12/M105P12-ch-20150618070137959,3
M104D54,1402,MA,GEN,6,t,f,/mnt/nas/nas2/set85/bucket92/M104D54/M104D54-ch-20150617121915801,/mnt/nas/nas2/set85/bucket92/M104D54/M104D54-ch-20150617122009278,,/mnt/nas/nas2/set85/bucket92/M104D54/M104D54-ch-20150617140726089,3
M105E13,1703,PH,ST,4,t,t,/mnt/nas/nas1/set63/bucket74/M105E13/M105E13-ch-20150617091421306,/mnt/nas/nas1/set63/bucket74/M105E13/M105E13-ch-20150617091430035,/mnt/nas/nas1/set63/bucket74/M105E13/M105E13-ch-20150617091436202,/mnt/nas/nas1/set63/bucket74/M105E13/M105E13-ch-20150619201757406,3
M106Q52,1301,CY,GEN,2,f,t,/mnt/nas/nas3/set39/bucket50/M106Q52/M106Q52-ch-20150617003209261,,/mnt/nas/nas3/set39/bucket50/M106Q52/M106Q52-ch-20150617003221772,/mnt/nas/nas3/set39/bucket50/M106Q52/M106Q52-ch-20150618225240991,3
M105W93,1401,CY,GEN,6,t,t,/mnt/nas/nas3/set41/bucket67/M105W93/M105W93-ch-20150617121830757,/mnt/nas/nas3/set41/bucket67/M105W93/M105W93-ch-201506171218428,/mnt/nas/nas3/set41/bucket67/M105W93/M105W93-ch-20150617121855625,/mnt/nas/nas3/set41/bucket67/M105W93/M105W93-ch-20150617215038572,3
M109E19,2301,MA,GEN,8,t,t,/mnt/nas/nas2/set86/bucket48/M109E19/M109E19-ch-20150616121433794,/mnt/nas/nas2/set86/bucket48/M109E19/M109E19-ch-20150616121523551,/mnt/nas/nas2/set86/bucket48/M109E19/M109E19-ch-2015061612155042,/mnt/nas/nas2/set86/bucket48/M109E19/M109E19-ch-20150617121501246,3
M119W11,1207,PH,GEN,3,t,t,/mnt/nas/nas3/set77/bucket88/M119W11/M119W11-ch-2015061712251288,/mnt/nas/nas3/set77/bucket88/M119W11/M119W11-ch-20150617122537595,/mnt/nas/nas3/set77/bucket88/M119W11/M119W11-ch-20150617122558616,/mnt/nas/nas3/set77/bucket88/M119W11/M119W11-ch-20150617175245403,3
M106Q25,1502,MA,OBC,2,t,f,/mnt/nas/nas1/set84/bucket97/M106Q25/M106Q25-ch-20150616143531788,/mnt/nas/nas1/set84/bucket97/M106Q25/M106Q25-ch-20150616143631655,,/mnt/nas/nas1/set84/bucket97/M106Q25/M106Q25-ch-20150617120147272,3
M105D56,1206,MA,GEN,2,t,t,/mnt/nas/nas3/set0/bucket2/M105D56/M105D56-ch-20150617121808376,/mnt/nas/nas3/set0/bucket2/M105D56/M105D56-ch-20150617121819642,/mnt/nas/nas3/set0/bucket2/M105D56/M105D56-ch-20150617121823968,/mnt/nas/nas3/set0/bucket2/M105D56/M105D56-ch-20150617131635871,3
M105J91,1504,MS,GEN,1,f,t,/mnt/nas/nas3/set90/bucket90/M105J91/M105J91-ch-20150617162706581,,/mnt/nas/nas3/set90/bucket90/M105J91/M105J91-ch-20150617172312374,/mnt/nas/nas3/set90/bucket90/M105J91/M105J91-ch-20150618141826429,3
M103R20,2201,CY,GEN,7,f,t,/mnt/nas/nas2/set27/bucket64/M103R20/M103R20-ch-20150617003443621,,/mnt/nas/nas2/set27/bucket64/M103R20/M103R20-ch-20150617004930766,/mnt/nas/nas2/set27/bucket64/M103R20/M103R20-ch-20150617132035296,3
M106R96,1702,MA,GEN,3,t,t,/mnt/nas/nas2/set39/bucket17/M106R96/M106R96-ch-20150616154545632,/mnt/nas/nas2/set39/bucket17/M106R96/M106R96-ch-20150616154611716,/mnt/nas/nas2/set39/bucket17/M106R96/M106R96-ch-20150616154628416,/mnt/nas/nas2/set39/bucket17/M106R96/M106R96-ch-20150617165937242,3
M109E97,1504,MS,OBC,1,f,t,/mnt/nas/nas3/set9/bucket4/M109E97/M109E97-ch-20150616162230659,,/mnt/nas/nas3/set9/bucket4/M109E97/M109E97-ch-20150616162247055,/mnt/nas/nas3/set9/bucket4/M109E97/M109E97-ch-201506171526037,3
M116H70,1201,GG,GEN,1,f,t,/mnt/nas/nas1/set42/bucket74/M116H70/M116H70-ch-20150616145432319,,/mnt/nas/nas1/set42/bucket74/M116H70/M116H70-ch-20150616152555839,/mnt/nas/nas1/set42/bucket74/M116H70/M116H70-ch-20150618160259658,3
M101D16,2103,PH,OBC,5,t,f,/mnt/nas/nas1/set73/bucket38/M101D16/M101D16-ch-20150616101528915,/mnt/nas/nas1/set73/bucket38/M101D16/M101D16-ch-20150616101716227,,/mnt/nas/nas1/set73/bucket38/M101D16/M101D16-ch-20150616161147306,3
M110H57,1212,PH,GEN,17,f,t,/mnt/nas/nas1/set88/bucket62/M110H57/M110H57-ch-20150616161252296,/mnt/nas/nas1/set88/bucket62/M110H57/M110H57-ch-20150616161330368,/mnt/nas/nas1/set88/bucket62/M110H57/M110H57-ch-2015061616133876,/mnt/nas/nas1/set88/bucket62/M110H57/M110H57-ch-20150618122637944,3
M101Q45,1203,MS,GEN,1,f,t,/mnt/nas/nas3/set44/bucket38/M101Q45/M101Q45-ch-20150616161610616,,/mnt/nas/nas3/set44/bucket38/M101Q45/M101Q45-ch-20150616161637293,/mnt/nas/nas3/set44/bucket38/M101Q45/M101Q45-ch-20150617185835239,3
M113D43,1402,MA,ST,1,f,t,/mnt/nas/nas3/set75/bucket89/M113D43/M113D43-ch-20150616144233014,,/mnt/nas/nas3/set75/bucket89/M113D43/M113D43-ch-20150616144405106,/mnt/nas/nas3/set75/bucket89/M113D43/M113D43-ch-2015061912230646,3
M104F75,1202,PH,OBC,1,f,t,/mnt/nas/nas1/set30/bucket43/M104F75/M104F75-ch-20150616152132282,/mnt/nas/nas1/set30/bucket43/M104F75/M104F75-ch-20150616152154041,/mnt/nas/nas1/set30/bucket43/M104F75/M104F75-ch-20150616152206627,/mnt/nas/nas1/set30/bucket43/M104F75/M104F75-ch-20150616155543623,3
M112C62,2102,MA,OBC,8,t,f,/mnt/nas/nas2/set62/bucket8/M112C62/M112C62-ch-2015061614452194,/mnt/nas/nas2/set62/bucket8/M112C62/M112C62-ch-20150616144538359,,/mnt/nas/nas2/set62/bucket8/M112C62/M112C62-ch-20150617152658031,3
M104R41,1502,MA,GEN,2,f,t,/mnt/nas/nas2/set61/bucket25/M104R41/M104R41-ch-20150616153814023,,/mnt/nas/nas2/set61/bucket25/M104R41/M104R41-ch-20150616153819768,/mnt/nas/nas2/set61/bucket25/M104R41/M104R41-ch-20150620173237622,3
M102C77,1205,CY,SC,3,f,t,/mnt/nas/nas3/set3/bucket94/M102C77/M102C77-ch-20150616144428801,/mnt/nas/nas3/set3/bucket94/M102C77/M102C77-ch-20150616145829468,/mnt/nas/nas3/set3/bucket94/M102C77/M102C77-ch-20150616145845048,/mnt/nas/nas3/set3/bucket94/M102C77/M102C77-ch-20150617143400128,3
M105J77,1203,MS,GEN,1,f,t,/mnt/nas/nas1/set55/bucket99/M105J77/M105J77-ch-20150616153823743,,/mnt/nas/nas1/set55/bucket99/M105J77/M105J77-ch-20150616153923708,/mnt/nas/nas1/set55/bucket99/M105J77/M105J77-ch-20150617234927934,3
M109X50,1207,PH,GEN,1,f,t,/mnt/nas/nas3/set61/bucket47/M109X50/M109X50-ch-20150616144215953,,/mnt/nas/nas3/set61/bucket47/M109X50/M109X50-ch-20150616144233264,/mnt/nas/nas3/set61/bucket47/M109X50/M109X50-ch-2015061717164571,3
M109T41,1202,PH,GEN,1,f,t,/mnt/nas/nas1/set47/bucket51/M109T41/M109T41-ch-20150616144039137,,/mnt/nas/nas1/set47/bucket51/M109T41/M109T41-ch-20150616144057804,/mnt/nas/nas1/set47/bucket51/M109T41/M109T41-ch-20150617213354045,3
M108W38,1301,CY,OBC,3,f,t,/mnt/nas/nas1/set46/bucket26/M108W38/M108W38-ch-20150616162231824,,/mnt/nas/nas1/set46/bucket26/M108W38/M108W38-ch-201506161624068,/mnt/nas/nas1/set46/bucket26/M108W38/M108W38-ch-20150618163951365,3
M111Y48,1802,BT,GEN,3,t,t,/mnt/nas/nas1/set91/bucket58/M111Y48/M111Y48-ch-20150616152044663,/mnt/nas/nas1/set91/bucket58/M111Y48/M111Y48-ch-20150616152528847,/mnt/nas/nas1/set91/bucket58/M111Y48/M111Y48-ch-20150616152657258,/mnt/nas/nas1/set91/bucket58/M111Y48/M111Y48-ch-20150616163537869,3
M105Z82,1703,PH,OBC,3,t,t,/mnt/nas/nas3/set64/bucket64/M105Z82/M105Z82-ch-20150616160430727,/mnt/nas/nas3/set64/bucket64/M105Z82/M105Z82-ch-20150616160509247,/mnt/nas/nas3/set64/bucket64/M105Z82/M105Z82-ch-20150616160925587,/mnt/nas/nas3/set64/bucket64/M105Z82/M105Z82-ch-20150617114113682,3
M103F43,1302,MA,GEN,1,f,t,/mnt/nas/nas1/set9/bucket22/M103F43/M103F43-ch-20150616160856509,,/mnt/nas/nas1/set9/bucket22/M103F43/M103F43-ch-20150616160919101,/mnt/nas/nas1/set9/bucket22/M103F43/M103F43-ch-20150617121356199,3
M106B63,1206,MA,SC,1,f,t,/mnt/nas/nas2/set55/bucket25/M106B63/M106B63-ch-20150616163329906,,/mnt/nas/nas2/set55/bucket25/M106B63/M106B63-ch-20150616163435892,/mnt/nas/nas2/set55/bucket25/M106B63/M106B63-ch-20150617123733462,3
