application_id, Seat_allotted, Paper, Quota, Choice_no, Rank, Marks, Round, isProvisional, StatusId, autoUpgrade, acceptancePath, declarationPath, undertakingPath, challanPath, isSupernumeri
M109W77, 1201, GG, OBC, 1, 17, 73, round3, true, 3, false, /mnt/nas/nas2/set12/bucket33/M109W77/M109W77-ch-20150617130243145, null, /mnt/nas/nas2/set12/bucket33/M109W77/M109W77-ch-2015061713035207, /mnt/nas/nas2/set12/bucket33/M109W77/M109W77-ch-20150617133403374, false
M107S99, 1501, CY, GEN, 1, 17, 74, round3, true, 3, false, /mnt/nas/nas3/set52/bucket96/M107S99/M107S99-ch-20150617172237366, null, /mnt/nas/nas3/set52/bucket96/M107S99/M107S99-ch-201506171723321, /mnt/nas/nas3/set52/bucket96/M107S99/M107S99-ch-20150619110520594, false
M111Q86, 1501, CY, GEN, 1, 18, 73.67, round3, true, 3, false, /mnt/nas/nas2/set72/bucket11/M111Q86/M111Q86-ch-2015061712145598, null, /mnt/nas/nas2/set72/bucket11/M111Q86/M111Q86-ch-20150617122514434, /mnt/nas/nas2/set72/bucket11/M111Q86/M111Q86-ch-20150619134308115, false
M111H75, 1501, CY, GEN, 1, 18, 73.67, round3, true, 3, false, /mnt/nas/nas2/set81/bucket97/M111H75/M111H75-ch-20150617121727492, null, /mnt/nas/nas2/set81/bucket97/M111H75/M111H75-ch-20150617121755565, /mnt/nas/nas2/set81/bucket97/M111H75/M111H75-ch-20150618164953143, false
M109E24, 1302, MA, GEN, 2, 18, 55, round3, true, 3, false, /mnt/nas/nas3/set19/bucket29/M109E24/M109E24-ch-20150617151549852, null, /mnt/nas/nas3/set19/bucket29/M109E24/M109E24-ch-20150617151741886, /mnt/nas/nas3/set19/bucket29/M109E24/M109E24-ch-20150618110407638, false
M101C20, 1101, BL, OBC, 1, 18, 57.67, round3, false, 3, false, /mnt/nas/nas2/set84/bucket99/M101C20/M101C20-ch-20150618210133625, /mnt/nas/nas2/set84/bucket99/M101C20/M101C20-ch-20150618210525013, null, /mnt/nas/nas2/set84/bucket99/M101C20/M101C20-ch-20150619152121405, false
M114J24, 1204, BT, GEN, 1, 18, 39.67, round3, true, 3, false, /mnt/nas/nas2/set62/bucket55/M114J24/M114J24-ch-20150616181201749, null, /mnt/nas/nas2/set62/bucket55/M114J24/M114J24-ch-20150616181219326, /mnt/nas/nas2/set62/bucket55/M114J24/M114J24-ch-20150617213710746, false
M109J23, 1203, MS, GEN, 1, 18, 58, round3, false, 3, false, /mnt/nas/nas1/set61/bucket93/M109J23/M109J23-ch-20150617085634878, null, null, /mnt/nas/nas1/set61/bucket93/M109J23/M109J23-ch-20150617110147025, false
M103W20, 1204, BT, GEN, 1, 18, 39.67, round3, true, 3, false, /mnt/nas/nas1/set25/bucket26/M103W20/M103W20-ch-20150616224745715, null, /mnt/nas/nas1/set25/bucket26/M103W20/M103W20-ch-20150616224818035, /mnt/nas/nas1/set25/bucket26/M103W20/M103W20-ch-20150617113029034, false
M107E86, 1101, BT, GEN, 1, 18, 39.67, round3, true, 3, false, /mnt/nas/nas1/set67/bucket15/M107E86/M107E86-ch-20150629184352932, null, /mnt/nas/nas1/set67/bucket15/M107E86/M107E86-ch-20150629184425317, /mnt/nas/nas1/set67/bucket15/M107E86/M107E86-ch-20150617184607448, false
M107J43, 1504, MS, GEN, 1, 19, 58, round3, true, 3, false, /mnt/nas/nas3/set96/bucket21/M107J43/M107J43-ch-20150618104332824, null, /mnt/nas/nas3/set96/bucket21/M107J43/M107J43-ch-20150618104437279, /mnt/nas/nas3/set96/bucket21/M107J43/M107J43-ch-20150619161404188, false
M110E92, 1602, GG, GEN, 2, 19, 73, round3, true, 4, true, /mnt/nas/nas3/set53/bucket5/M110E92/M110E92-ch-20150618125000089, /mnt/nas/nas3/set53/bucket5/M110E92/M110E92-ch-20150618125004651, /mnt/nas/nas3/set53/bucket5/M110E92/M110E92-ch-20150618125044471, /mnt/nas/nas3/set53/bucket5/M110E92/M110E92-ch-20150619190557439, false
M106N29, 1207, PH, GEN, 1, 19, 56, round3, true, 3, false, /mnt/nas/nas2/set37/bucket79/M106N29/M106N29-ch-20150616131317759, null, /mnt/nas/nas2/set37/bucket79/M106N29/M106N29-ch-20150616224223498, /mnt/nas/nas2/set37/bucket79/M106N29/M106N29-ch-20150617131503446, false
M103J32, 1206, MA, GEN, 1, 19, 54.67, round3, true, 3, false, /mnt/nas/nas3/set76/bucket94/M103J32/M103J32-ch-20150617153510002, null, /mnt/nas/nas3/set76/bucket94/M103J32/M103J32-ch-20150617153530318, /mnt/nas/nas3/set76/bucket94/M103J32/M103J32-ch-20150619205916798, false
M106J45, 1201, GG, OBC, 1, 20, 72, round3, true, 3, false, /mnt/nas/nas1/set57/bucket98/M106J45/M106J45-ch-20150616191109584, null, /mnt/nas/nas1/set57/bucket98/M106J45/M106J45-ch-20150616191157287, /mnt/nas/nas1/set57/bucket98/M106J45/M106J45-ch-20150617182918595, false
M107S63, 1501, CY, GEN, 1, 20, 73.67, round3, true, 3, false, /mnt/nas/nas2/set38/bucket40/M107S63/M107S63-ch-20150617172645904, null, /mnt/nas/nas2/set38/bucket40/M107S63/M107S63-ch-20150617172724585, /mnt/nas/nas2/set38/bucket40/M107S63/M107S63-ch-20150619121819011, false
M101X24, 1203, MS, GEN, 1, 20, 57.33, round3, true, 3, false, /mnt/nas/nas2/set89/bucket40/M101X24/M101X24-ch-20150617174954244, null, /mnt/nas/nas2/set89/bucket40/M101X24/M101X24-ch-2015061717510067, /mnt/nas/nas2/set89/bucket40/M101X24/M101X24-ch-20150618132002033, false
M102M81, 1604, PH, GEN, 2, 20, 55.67, round3, true, 4, true, /mnt/nas/nas1/set33/bucket33/M102M81/M102M81-ch-20150618085826176, /mnt/nas/nas1/set33/bucket33/M102M81/M102M81-ch-20150618085937811, /mnt/nas/nas1/set33/bucket33/M102M81/M102M81-ch-20150618090101393, /mnt/nas/nas1/set33/bucket33/M102M81/M102M81-ch-20150619184958405, false
M101V31, 1206, MA, GEN, 1, 20, 54.33, round3, true, 3, false, /mnt/nas/nas3/set61/bucket45/M101V31/M101V31-ch-20150630102718659, null, /mnt/nas/nas3/set61/bucket45/M101V31/M101V31-ch-20150630102924348, /mnt/nas/nas3/set61/bucket45/M101V31/M101V31-ch-20150702152329606, false
M114D55, 1208, GG, GEN, 1, 21, 72, round3, true, 3, false, /mnt/nas/nas1/set63/bucket9/M114D55/M114D55-ch-201506171321094, null, /mnt/nas/nas1/set63/bucket9/M114D55/M114D55-ch-20150617132219368, /mnt/nas/nas1/set63/bucket9/M114D55/M114D55-ch-20150620135029085, false
M117A45, 1204, BT, GEN, 1, 21, 39.67, round3, false, 3, false, /mnt/nas/nas3/set74/bucket97/M117A45/M117A45-ch-20150617133700884, null, null, /mnt/nas/nas3/set74/bucket97/M117A45/M117A45-ch-20150618120942046, false
M105C23, 1501, CY, GEN, 1, 21, 73.33, round3, true, 3, false, /mnt/nas/nas1/set35/bucket26/M105C23/M105C23-ch-20150617171717135, null, /mnt/nas/nas1/set35/bucket26/M105C23/M105C23-ch-20150617171825074, /mnt/nas/nas1/set35/bucket26/M105C23/M105C23-ch-2015061910425921, false
M102G74, 1206, MA, GEN, 1, 21, 53.33, round3, true, 3, false, /mnt/nas/nas3/set56/bucket49/M102G74/M102G74-ch-20150617172731201, null, /mnt/nas/nas3/set56/bucket49/M102G74/M102G74-ch-2015061717275766, /mnt/nas/nas3/set56/bucket49/M102G74/M102G74-ch-20150618123705657, false
M106A59, 1504, MS, GEN, 1, 21, 57.33, round3, true, 3, false, /mnt/nas/nas2/set18/bucket81/M106A59/M106A59-ch-2015061620062183, null, /mnt/nas/nas2/set18/bucket81/M106A59/M106A59-ch-2015061620124579, /mnt/nas/nas2/set18/bucket81/M106A59/M106A59-ch-20150619141624256, false
M103K50, 1504, MS, GEN, 1, 22, 57.33, round3, true, 3, false, /mnt/nas/nas1/set41/bucket1/M103K50/M103K50-ch-201506170937235, null, /mnt/nas/nas1/set41/bucket1/M103K50/M103K50-ch-20150617093746492, /mnt/nas/nas1/set41/bucket1/M103K50/M103K50-ch-20150617120043588, false
M105J77, 1203, MS, GEN, 1, 22, 57.33, round3, true, 3, false, /mnt/nas/nas1/set55/bucket99/M105J77/M105J77-ch-20150616153823743, null, /mnt/nas/nas1/set55/bucket99/M105J77/M105J77-ch-20150616153923708, /mnt/nas/nas1/set55/bucket99/M105J77/M105J77-ch-20150617234927934, false
M105J12, 1501, CY, GEN, 1, 22, 72.67, round3, true, 3, false, /mnt/nas/nas1/set55/bucket43/M105J12/M105J12-ch-20150617145023614, null, /mnt/nas/nas1/set55/bucket43/M105J12/M105J12-ch-20150617145036989, /mnt/nas/nas1/set55/bucket43/M105J12/M105J12-ch-20150617204848382, false
M106C71, 1801, GG, GEN, 2, 22, 71.67, round3, true, 3, false, /mnt/nas/nas1/set16/bucket82/M106C71/M106C71-ch-20150618111323989, null, /mnt/nas/nas1/set16/bucket82/M106C71/M106C71-ch-20150618111354212, /mnt/nas/nas1/set16/bucket82/M106C71/M106C71-ch-20150618120650388, false
M109C11, 1204, BT, GEN, 1, 22, 39.33, round3, true, 3, false, /mnt/nas/nas2/set89/bucket84/M109C11/M109C11-ch-20150617204427187, null, /mnt/nas/nas2/set89/bucket84/M109C11/M109C11-ch-20150617204458152, /mnt/nas/nas2/set89/bucket84/M109C11/M109C11-ch-20150619121130239, false
M108E38, 1302, MA, GEN, 2, 22, 53.33, round3, true, 4, true, /mnt/nas/nas1/set34/bucket15/M108E38/M108E38-ch-20150617111358222, /mnt/nas/nas1/set34/bucket15/M108E38/M108E38-ch-20150617111420504, /mnt/nas/nas1/set34/bucket15/M108E38/M108E38-ch-20150617111438891, /mnt/nas/nas1/set34/bucket15/M108E38/M108E38-ch-20150617131537559, false
M113B22, 1101, BL, SC, 1, 23, 55.67, round3, true, 3, false, /mnt/nas/nas2/set37/bucket35/M113B22/M113B22-ch-20150617150842603, null, /mnt/nas/nas2/set37/bucket35/M113B22/M113B22-ch-20150617151136823, /mnt/nas/nas2/set37/bucket35/M113B22/M113B22-ch-20150619120633628, false
M119C93, 1802, BT, GEN, 1, 23, 39.33, round3, true, 3, false, /mnt/nas/nas3/set13/bucket19/M119C93/M119C93-ch-20150617122436671, null, /mnt/nas/nas3/set13/bucket19/M119C93/M119C93-ch-20150617122457144, /mnt/nas/nas3/set13/bucket19/M119C93/M119C93-ch-20150617194859371, false
M105Q42, 1602, GG, GEN, 2, 23, 71.33, round3, true, 4, true, /mnt/nas/nas2/set19/bucket20/M105Q42/M105Q42-ch-20150617164504628, /mnt/nas/nas2/set19/bucket20/M105Q42/M105Q42-ch-20150617164519206, /mnt/nas/nas2/set19/bucket20/M105Q42/M105Q42-ch-20150617164525067, /mnt/nas/nas2/set19/bucket20/M105Q42/M105Q42-ch-20150618131948806, false
M106C16, 1503, PH, GEN, 1, 23, 54.33, round3, false, 3, false, /mnt/nas/nas1/set0/bucket72/M106C16/M106C16-ch-20150616174238969, null, null, /mnt/nas/nas1/set0/bucket72/M106C16/M106C16-ch-2015062122014253, false
M108S51, 1208, GG, GEN, 1, 23, 71.33, round3, true, 3, false, /mnt/nas/nas3/set41/bucket4/M108S51/M108S51-ch-20150617163007031, null, /mnt/nas/nas3/set41/bucket4/M108S51/M108S51-ch-20150617163027967, /mnt/nas/nas3/set41/bucket4/M108S51/M108S51-ch-20150618224017377, false
M110T98, 1501, CY, GEN, 1, 23, 72, round3, true, 3, false, /mnt/nas/nas3/set61/bucket45/M110T98/M110T98-ch-20150617123430306, null, /mnt/nas/nas3/set61/bucket45/M110T98/M110T98-ch-20150617123448957, /mnt/nas/nas3/set61/bucket45/M110T98/M110T98-ch-20150618231936116, false
M111M37, 1210, BT, GEN, 3, 24, 39, round3, false, 3, false, /mnt/nas/nas3/set1/bucket76/M111M37/M111M37-ch-2015061721535816, null, null, /mnt/nas/nas3/set1/bucket76/M111M37/M111M37-ch-20150618133024052, false
M112A47, 1503, PH, GEN, 1, 24, 54.33, round3, true, 3, false, /mnt/nas/nas2/set3/bucket29/M112A47/M112A47-ch-20150617100256534, null, /mnt/nas/nas2/set3/bucket29/M112A47/M112A47-ch-20150617102051082, /mnt/nas/nas2/set3/bucket29/M112A47/M112A47-ch-20150617174029612, false
M105W92, 1501, CY, GEN, 1, 24, 71.33, round3, true, 3, false, /mnt/nas/nas2/set83/bucket62/M105W92/M105W92-ch-20150616201524038, null, /mnt/nas/nas2/set83/bucket62/M105W92/M105W92-ch-20150616201545634, /mnt/nas/nas2/set83/bucket62/M105W92/M105W92-ch-20150617194959453, false
M107R71, 1206, MA, GEN, 1, 24, 53, round3, true, 3, false, /mnt/nas/nas1/set40/bucket52/M107R71/M107R71-ch-20150618115000444, null, /mnt/nas/nas1/set40/bucket52/M107R71/M107R71-ch-20150618114908919, /mnt/nas/nas1/set40/bucket52/M107R71/M107R71-ch-2015061814334538, false
M106M76, 1602, GG, GEN, 1, 25, 70.33, round3, true, 3, false, /mnt/nas/nas1/set64/bucket33/M106M76/M106M76-ch-20150617112844733, null, /mnt/nas/nas1/set64/bucket33/M106M76/M106M76-ch-20150617112857462, /mnt/nas/nas1/set64/bucket33/M106M76/M106M76-ch-20150617133116314, false
M102C84, 1206, MA, GEN, 2, 25, 53, round3, true, 4, true, /mnt/nas/nas1/set31/bucket39/M102C84/M102C84-ch-20150617002337531, /mnt/nas/nas1/set31/bucket39/M102C84/M102C84-ch-20150617002205143, /mnt/nas/nas1/set31/bucket39/M102C84/M102C84-ch-20150617002025147, /mnt/nas/nas1/set31/bucket39/M102C84/M102C84-ch-20150617141650705, false
M105D49, 1206, MA, GEN, 2, 25, 53, round3, true, 4, true, /mnt/nas/nas3/set12/bucket90/M105D49/M105D49-ch-20150617112352472, /mnt/nas/nas3/set12/bucket90/M105D49/M105D49-ch-20150617112408135, /mnt/nas/nas3/set12/bucket90/M105D49/M105D49-ch-20150617112416984, /mnt/nas/nas3/set12/bucket90/M105D49/M105D49-ch-20150617174111134, false
M106M74, 1201, GG, OBC, 1, 25, 70.33, round3, true, 3, false, /mnt/nas/nas3/set6/bucket67/M106M74/M106M74-ch-20150616194908972, null, /mnt/nas/nas3/set6/bucket67/M106M74/M106M74-ch-2015061619504167, /mnt/nas/nas3/set6/bucket67/M106M74/M106M74-ch-20150617132948614, false
M101P26, 1504, MS, GEN, 1, 25, 56.33, round3, true, 3, false, /mnt/nas/nas1/set50/bucket78/M101P26/M101P26-ch-20150617173749715, null, /mnt/nas/nas1/set50/bucket78/M101P26/M101P26-ch-20150617173449879, /mnt/nas/nas1/set50/bucket78/M101P26/M101P26-ch-2015061814171403, false
M114A35, 1204, BT, GEN, 1, 25, 38.67, round3, true, 3, false, /mnt/nas/nas1/set96/bucket52/M114A35/M114A35-ch-20150630102857391, null, /mnt/nas/nas1/set96/bucket52/M114A35/M114A35-ch-20150630103034049, /mnt/nas/nas1/set96/bucket52/M114A35/M114A35-ch-2015061716330837, false
M107S87, 1501, CY, GEN, 1, 25, 71.33, round3, true, 3, false, /mnt/nas/nas3/set68/bucket72/M107S87/M107S87-ch-20150617171114259, null, /mnt/nas/nas3/set68/bucket72/M107S87/M107S87-ch-20150617171158426, /mnt/nas/nas3/set68/bucket72/M107S87/M107S87-ch-20150619192710353, false
M112S49, 1802, BT, GEN, 1, 26, 38.67, round3, true, 3, false, /mnt/nas/nas2/set23/bucket21/M112S49/M112S49-ch-20150616104118276, null, /mnt/nas/nas2/set23/bucket21/M112S49/M112S49-ch-20150616104204484, /mnt/nas/nas2/set23/bucket21/M112S49/M112S49-ch-20150617192235239, false
M102Y56, 1210, BT, GEN, 1, 26, 38.67, round3, true, 3, false, /mnt/nas/nas2/set22/bucket97/M102Y56/M102Y56-ch-20150617124738029, null, /mnt/nas/nas2/set22/bucket97/M102Y56/M102Y56-ch-20150617124805383, /mnt/nas/nas2/set22/bucket97/M102Y56/M102Y56-ch-20150618190744738, false
M109K57, 1203, MS, GEN, 1, 26, 56, round3, false, 3, false, /mnt/nas/nas2/set73/bucket21/M109K57/M109K57-ch-20150618120631742, /mnt/nas/nas2/set73/bucket21/M109K57/M109K57-ch-20150618120640214, null, /mnt/nas/nas2/set73/bucket21/M109K57/M109K57-ch-20150619122555412, false
M106R35, 1204, BT, GEN, 1, 26, 38.67, round3, true, 3, false, /mnt/nas/nas2/set55/bucket78/M106R35/M106R35-ch-20150629190609149, null, /mnt/nas/nas2/set55/bucket78/M106R35/M106R35-ch-20150629190531045, /mnt/nas/nas2/set55/bucket78/M106R35/M106R35-ch-201506171325389, false
M111J98, 1205, CY, GEN, 1, 26, 71, round3, true, 4, true, /mnt/nas/nas1/set33/bucket56/M111J98/M111J98-ch-20150617120947441, /mnt/nas/nas1/set33/bucket56/M111J98/M111J98-ch-20150617121012425, /mnt/nas/nas1/set33/bucket56/M111J98/M111J98-ch-20150617121029754, /mnt/nas/nas1/set33/bucket56/M111J98/M111J98-ch-20150618113256507, false
M105R64, 1504, MS, GEN, 1, 27, 55.33, round3, true, 3, false, /mnt/nas/nas3/set88/bucket60/M105R64/M105R64-ch-20150617200110154, null, /mnt/nas/nas3/set88/bucket60/M105R64/M105R64-ch-20150617200145781, /mnt/nas/nas3/set88/bucket60/M105R64/M105R64-ch-2015062015435712, false
M111H78, 1501, CY, GEN, 1, 27, 70.67, round3, true, 3, false, /mnt/nas/nas3/set74/bucket11/M111H78/M111H78-ch-20150617164252088, null, /mnt/nas/nas3/set74/bucket11/M111H78/M111H78-ch-2015061716441399, /mnt/nas/nas3/set74/bucket11/M111H78/M111H78-ch-20150618160857056, false
M102C27, 1503, PH, GEN, 2, 27, 53, round3, true, 3, false, /mnt/nas/nas2/set4/bucket49/M102C27/M102C27-ch-20150617121722677, null, /mnt/nas/nas2/set4/bucket49/M102C27/M102C27-ch-20150617121037625, /mnt/nas/nas2/set4/bucket49/M102C27/M102C27-ch-20150619083626826, false
M103B82, 1206, MA, GEN, 2, 27, 53, round3, false, 4, true, /mnt/nas/nas1/set90/bucket57/M103B82/M103B82-ch-20150629104430413, /mnt/nas/nas1/set90/bucket57/M103B82/M103B82-ch-20150629104536562, null, /mnt/nas/nas1/set90/bucket57/M103B82/M103B82-ch-2015061713254838, false
M108T47, 1203, MS, GEN, 1, 27, 55.33, round3, true, 3, false, /mnt/nas/nas3/set99/bucket89/M108T47/M108T47-ch-20150617102732832, null, /mnt/nas/nas3/set99/bucket89/M108T47/M108T47-ch-20150617102913756, /mnt/nas/nas3/set99/bucket89/M108T47/M108T47-ch-20150619111610921, false
M105E34, 1602, GG, GEN, 2, 27, 69.33, round3, true, 4, true, /mnt/nas/nas1/set92/bucket45/M105E34/M105E34-ch-20150618123615833, /mnt/nas/nas1/set92/bucket45/M105E34/M105E34-ch-2015061812364549, /mnt/nas/nas1/set92/bucket45/M105E34/M105E34-ch-20150618123845454, /mnt/nas/nas1/set92/bucket45/M105E34/M105E34-ch-20150619132458435, false
M102Y77, 1205, CY, GEN, 1, 27, 70.67, round3, false, 3, false, /mnt/nas/nas1/set75/bucket99/M102Y77/M102Y77-ch-20150619093259443, null, null, /mnt/nas/nas1/set75/bucket99/M102Y77/M102Y77-ch-20150619115426343, false
M104U99, 1104, PH, GEN, 1, 28, 52.67, round3, true, 3, false, /mnt/nas/nas2/set21/bucket25/M104U99/M104U99-ch-20150617094659413, null, /mnt/nas/nas2/set21/bucket25/M104U99/M104U99-ch-20150617094733781, /mnt/nas/nas2/set21/bucket25/M104U99/M104U99-ch-20150617123102108, false
M102T61, 1201, GG, OBC, 1, 28, 68.67, round3, true, 3, false, /mnt/nas/nas1/set77/bucket21/M102T61/M102T61-ch-20150617130402482, null, /mnt/nas/nas1/set77/bucket21/M102T61/M102T61-ch-2015061713045725, /mnt/nas/nas1/set77/bucket21/M102T61/M102T61-ch-20150617153623361, false
M108Y54, 1206, MA, GEN, 1, 28, 52.67, round3, true, 3, false, /mnt/nas/nas1/set89/bucket61/M108Y54/M108Y54-ch-20150701114528608, null, /mnt/nas/nas1/set89/bucket61/M108Y54/M108Y54-ch-20150701114718321, /mnt/nas/nas1/set89/bucket61/M108Y54/M108Y54-ch-20150620123124712, false
M102W56, 1103, MA, GEN, 1, 29, 52.67, round3, true, 3, false, /mnt/nas/nas1/set88/bucket85/M102W56/M102W56-ch-20150616111218912, null, /mnt/nas/nas1/set88/bucket85/M102W56/M102W56-ch-20150616111243928, /mnt/nas/nas1/set88/bucket85/M102W56/M102W56-ch-20150616133735488, false
M102R50, 1203, MS, GEN, 1, 29, 54, round3, true, 3, false, /mnt/nas/nas1/set57/bucket96/M102R50/M102R50-ch-20150616231028143, null, /mnt/nas/nas1/set57/bucket96/M102R50/M102R50-ch-20150616231001168, /mnt/nas/nas1/set57/bucket96/M102R50/M102R50-ch-20150618223725152, false
M107S77, 1501, CY, GEN, 1, 29, 70.67, round3, true, 3, false, /mnt/nas/nas3/set32/bucket91/M107S77/M107S77-ch-20150617200453292, null, /mnt/nas/nas3/set32/bucket91/M107S77/M107S77-ch-201506172005143, /mnt/nas/nas3/set32/bucket91/M107S77/M107S77-ch-20150619190021968, false
M119T85, 1801, GG, GEN, 2, 29, 68.33, round3, true, 4, true, /mnt/nas/nas2/set24/bucket72/M119T85/M119T85-ch-20150617200838791, /mnt/nas/nas2/set24/bucket72/M119T85/M119T85-ch-20150617201215319, /mnt/nas/nas2/set24/bucket72/M119T85/M119T85-ch-2015061720152137, /mnt/nas/nas2/set24/bucket72/M119T85/M119T85-ch-20150619113127702, false
M118U85, 1502, MA, GEN, 2, 29, 52.67, round3, true, 4, true, /mnt/nas/nas2/set96/bucket30/M118U85/M118U85-ch-20150616132702746, /mnt/nas/nas2/set96/bucket30/M118U85/M118U85-ch-20150616132744932, /mnt/nas/nas2/set96/bucket30/M118U85/M118U85-ch-20150616132821947, /mnt/nas/nas2/set96/bucket30/M118U85/M118U85-ch-20150616140513707, false
M106Z87, 1101, BL, OBC, 1, 30, 54.33, round3, true, 3, false, /mnt/nas/nas3/set9/bucket15/M106Z87/M106Z87-ch-20150616115714713, null, /mnt/nas/nas3/set9/bucket15/M106Z87/M106Z87-ch-20150616115756013, /mnt/nas/nas3/set9/bucket15/M106Z87/M106Z87-ch-20150617113926528, false
M108X64, 1602, GG, GEN, 1, 30, 68.33, round3, true, 3, false, /mnt/nas/nas2/set8/bucket45/M108X64/M108X64-ch-20150618110637397, null, /mnt/nas/nas2/set8/bucket45/M108X64/M108X64-ch-20150618110815205, /mnt/nas/nas2/set8/bucket45/M108X64/M108X64-ch-20150618132951919, false
M109Z55, 1203, MS, GEN, 1, 30, 53.67, round3, true, 3, false, /mnt/nas/nas1/set28/bucket7/M109Z55/M109Z55-ch-20150617204110774, null, /mnt/nas/nas1/set28/bucket7/M109Z55/M109Z55-ch-20150617204128447, /mnt/nas/nas1/set28/bucket7/M109Z55/M109Z55-ch-20150619104341105, false
M106Z40, 1501, CY, SC, 1, 30, 70, round3, true, 3, false, /mnt/nas/nas2/set5/bucket85/M106Z40/M106Z40-ch-20150616222847953, null, /mnt/nas/nas2/set5/bucket85/M106Z40/M106Z40-ch-20150617115242105, /mnt/nas/nas2/set5/bucket85/M106Z40/M106Z40-ch-20150617143238392, false
M105C65, 1503, PH, GEN, 1, 30, 52, round3, true, 3, false, /mnt/nas/nas2/set19/bucket56/M105C65/M105C65-ch-2015061911465409, null, /mnt/nas/nas2/set19/bucket56/M105C65/M105C65-ch-2015061911474668, /mnt/nas/nas2/set19/bucket56/M105C65/M105C65-ch-201506191333401, false
M119J81, 1302, MA, GEN, 3, 31, 52.33, round3, true, 4, true, /mnt/nas/nas1/set98/bucket9/M119J81/M119J81-ch-20150617222954645, /mnt/nas/nas1/set98/bucket9/M119J81/M119J81-ch-20150617223015355, /mnt/nas/nas1/set98/bucket9/M119J81/M119J81-ch-20150617223023628, /mnt/nas/nas1/set98/bucket9/M119J81/M119J81-ch-20150619112304488, false
M119X70, 1102, CY, GEN, 1, 31, 70, round3, true, 4, true, /mnt/nas/nas1/set0/bucket16/M119X70/M119X70-ch-20150619194757682, /mnt/nas/nas1/set0/bucket16/M119X70/M119X70-ch-20150619194823276, /mnt/nas/nas1/set0/bucket16/M119X70/M119X70-ch-20150619194844018, /mnt/nas/nas1/set0/bucket16/M119X70/M119X70-ch-20150620120021133, false
M109U56, 1504, MS, GEN, 1, 31, 53.33, round3, true, 3, false, /mnt/nas/nas3/set34/bucket19/M109U56/M109U56-ch-20150616154040046, null, /mnt/nas/nas3/set34/bucket19/M109U56/M109U56-ch-20150616154112678, /mnt/nas/nas3/set34/bucket19/M109U56/M109U56-ch-20150617175218739, false
M105F45, 1602, GG, GEN, 2, 31, 68, round3, true, 4, true, /mnt/nas/nas1/set19/bucket53/M105F45/M105F45-ch-20150617120910394, /mnt/nas/nas1/set19/bucket53/M105F45/M105F45-ch-20150617120954617, /mnt/nas/nas1/set19/bucket53/M105F45/M105F45-ch-20150617121001199, /mnt/nas/nas1/set19/bucket53/M105F45/M105F45-ch-20150618203846436, false
M101V76, 1802, BT, GEN, 3, 31, 38, round3, true, 4, true, /mnt/nas/nas2/set1/bucket41/M101V76/M101V76-ch-20150616162822518, /mnt/nas/nas2/set1/bucket41/M101V76/M101V76-ch-20150616162835059, /mnt/nas/nas2/set1/bucket41/M101V76/M101V76-ch-20150616162916111, /mnt/nas/nas2/set1/bucket41/M101V76/M101V76-ch-20150617105503768, false
M102S94, 1504, MS, GEN, 1, 31, 53.33, round3, true, 3, false, /mnt/nas/nas1/set60/bucket15/M102S94/M102S94-ch-20150616201800536, null, /mnt/nas/nas1/set60/bucket15/M102S94/M102S94-ch-20150616201839505, /mnt/nas/nas1/set60/bucket15/M102S94/M102S94-ch-20150617152223105, false
